id,name,email,age,score,active,timestamp,category,value1,value2,description
354452,User_8xruom,user0yemqb@example.com,51,14.34,false,2025-10-15T18:17:33.767Z,Category7,54.79,426.40,"Description with some text content 0.0728223831193755"
13991,User_7b5bt7,user76x2zc@example.com,32,10.02,false,2025-10-15T18:17:33.767Z,Category7,277.96,185.11,"Description with some text content 0.7580418086025802"
613599,User_mpfaqk,userw9ppd9@example.com,96,74.05,false,2025-10-15T18:17:33.767Z,Category0,99.93,428.74,"Description with some text content 0.4973477202814319"
98195,User_vsizng,useracbzd@example.com,87,24.70,false,2025-10-15T18:17:33.767Z,Category2,383.55,899.13,"Description with some text content 0.3001107074986188"
765707,User_jwagbu,userng9lpp@example.com,71,22.56,false,2025-10-15T18:17:33.767Z,Category6,58.90,406.82,"Description with some text content 0.13858331874605223"
504742,User_klfp0g,useraavrm@example.com,94,6.93,false,2025-10-15T18:17:33.767Z,Category9,362.49,34.25,"Description with some text content 0.7271720005388387"
73057,User_eyczdi,userwa1yb@example.com,19,81.21,true,2025-10-15T18:17:33.767Z,Category3,384.70,917.80,"Description with some text content 0.6396226053147678"
425883,User_qw90u,userwiqgz@example.com,92,27.60,true,2025-10-15T18:17:33.767Z,Category8,545.32,890.39,"Description with some text content 0.20735799201966498"
38352,User_34s2yg,usercfs6k6@example.com,18,84.00,false,2025-10-15T18:17:33.767Z,Category7,289.73,474.67,"Description with some text content 0.8491962032790675"
84583,User_9hx9kj,userct6jck@example.com,68,0.32,true,2025-10-15T18:17:33.767Z,Category7,982.46,649.20,"Description with some text content 0.5413263540150213"
633929,User_qazcd,user9b8ul8@example.com,97,49.95,true,2025-10-15T18:17:33.767Z,Category1,862.85,805.83,"Description with some text content 0.23381544573005342"
837689,User_71kr7,userb1df5w@example.com,44,7.74,true,2025-10-15T18:17:33.767Z,Category2,3.89,25.57,"Description with some text content 0.6522237552451882"
624209,User_7ohjh,userwravuo@example.com,18,75.05,false,2025-10-15T18:17:33.767Z,Category3,744.57,45.05,"Description with some text content 0.5616254742530702"
244480,User_wmhs1c,userje3j4@example.com,48,94.50,false,2025-10-15T18:17:33.767Z,Category1,668.89,754.07,"Description with some text content 0.7639233286737949"
943960,User_huschq,userhf1amt@example.com,56,44.38,false,2025-10-15T18:17:33.767Z,Category2,137.54,529.45,"Description with some text content 0.3207739146532882"
896489,User_g0ojd,usertkob9m@example.com,51,91.43,true,2025-10-15T18:17:33.767Z,Category7,695.91,34.01,"Description with some text content 0.4243727607483476"
443626,User_1o7b,usermjur8o@example.com,63,40.00,true,2025-10-15T18:17:33.767Z,Category1,586.37,760.22,"Description with some text content 0.625243797491759"
428282,User_4qvfir,userm6fa1u@example.com,45,2.96,true,2025-10-15T18:17:33.767Z,Category8,480.58,525.13,"Description with some text content 0.08342052833074887"
66784,User_ztegd,userz1kh2r@example.com,97,79.91,true,2025-10-15T18:17:33.767Z,Category4,788.90,731.30,"Description with some text content 0.7175430862215953"
279844,User_33wnas,useryuphtf@example.com,48,28.37,false,2025-10-15T18:17:33.767Z,Category9,770.64,315.58,"Description with some text content 0.596199316375922"
62573,User_stctej,user11oz6@example.com,44,60.10,false,2025-10-15T18:17:33.767Z,Category2,712.07,658.53,"Description with some text content 0.7398951180767991"
948296,User_288ffo,usert63clb@example.com,89,72.92,false,2025-10-15T18:17:33.767Z,Category6,345.68,547.38,"Description with some text content 0.47873933076056274"
446821,User_vmppse,userki1s9@example.com,20,43.61,true,2025-10-15T18:17:33.767Z,Category1,111.44,464.86,"Description with some text content 0.399106363912335"
93094,User_4vwr5,userdqopg3@example.com,21,35.43,true,2025-10-15T18:17:33.767Z,Category8,389.91,146.92,"Description with some text content 0.48497564495697687"
681690,User_8yj15g,user1uxvz@example.com,71,82.13,true,2025-10-15T18:17:33.767Z,Category7,805.31,991.27,"Description with some text content 0.17214175836365397"
512998,User_efl039,useryu3jjc@example.com,52,47.95,false,2025-10-15T18:17:33.767Z,Category5,411.06,368.14,"Description with some text content 0.6514453349184826"
149395,User_gqu3kn,userrrvoto@example.com,24,0.53,true,2025-10-15T18:17:33.767Z,Category2,188.21,253.18,"Description with some text content 0.6740895425846137"
357987,User_1dxuz8,userdpo4cp@example.com,79,63.25,true,2025-10-15T18:17:33.767Z,Category3,899.77,263.65,"Description with some text content 0.643773241174147"
830072,User_7gqy5l,usernlf77@example.com,82,47.82,false,2025-10-15T18:17:33.767Z,Category3,190.35,442.69,"Description with some text content 0.19120511392775463"
841812,User_npiggh,user2dshz@example.com,60,57.60,false,2025-10-15T18:17:33.767Z,Category7,674.96,483.72,"Description with some text content 0.4742805407948564"
994136,User_stouls,usererueg@example.com,60,30.73,true,2025-10-15T18:17:33.767Z,Category1,986.24,330.13,"Description with some text content 0.37764288963250714"
465883,User_4fitcl,useroo5xo5@example.com,64,75.02,true,2025-10-15T18:17:33.767Z,Category4,785.60,769.16,"Description with some text content 0.09388198367947753"
147066,User_91dam,usere3b3t97@example.com,92,0.57,false,2025-10-15T18:17:33.767Z,Category3,121.80,474.26,"Description with some text content 0.8069037483817109"
415061,User_jkpsvk,user1drfno@example.com,78,13.06,false,2025-10-15T18:17:33.767Z,Category1,192.75,578.31,"Description with some text content 0.9670395177958396"
304973,User_3r4lo,userojotcr@example.com,20,21.57,false,2025-10-15T18:17:33.767Z,Category2,570.52,927.44,"Description with some text content 0.7512773649632091"
495092,User_5d5gc,user0ccd3v@example.com,92,11.38,false,2025-10-15T18:17:33.767Z,Category2,63.45,77.72,"Description with some text content 0.46970717444068866"
543827,User_u2w3td,usermo648o@example.com,74,88.61,true,2025-10-15T18:17:33.767Z,Category3,811.20,803.52,"Description with some text content 0.5313045647726637"
541003,User_3a6ja3,user9i5r5k@example.com,54,2.32,true,2025-10-15T18:17:33.767Z,Category2,858.98,658.07,"Description with some text content 0.5463062183266255"
717164,User_jbdn,userl5j3hh@example.com,87,1.40,true,2025-10-15T18:17:33.767Z,Category3,33.85,55.06,"Description with some text content 0.574094944483675"
450190,User_lzxsse,usertnvo6o@example.com,80,94.64,false,2025-10-15T18:17:33.767Z,Category9,115.46,696.37,"Description with some text content 0.03864319267508465"
897285,User_s01a08,user3bxkm@example.com,64,85.33,false,2025-10-15T18:17:33.767Z,Category5,20.88,115.26,"Description with some text content 0.3234715145967749"
696595,User_6803ln,useretzb0f@example.com,69,42.31,true,2025-10-15T18:17:33.767Z,Category5,653.13,640.70,"Description with some text content 0.7185814121962877"
70395,User_ibr6kr,user34a07@example.com,48,30.31,true,2025-10-15T18:17:33.767Z,Category1,408.15,227.15,"Description with some text content 0.3188354675684165"
445515,User_kqwa4g,user62mnkc@example.com,21,40.01,true,2025-10-15T18:17:33.767Z,Category1,849.36,787.19,"Description with some text content 0.5725648354383921"
874884,User_2l28k8,usersly5h@example.com,52,17.90,true,2025-10-15T18:17:33.767Z,Category5,346.63,241.58,"Description with some text content 0.956818744443872"
426745,User_9pgdz,userguvf8p@example.com,93,77.96,true,2025-10-15T18:17:33.767Z,Category8,308.88,46.27,"Description with some text content 0.49971074081968225"
84126,User_f0or0u,usercxtmyr@example.com,52,81.48,false,2025-10-15T18:17:33.767Z,Category0,438.19,154.57,"Description with some text content 0.6075222875750563"
165673,User_tpg8z,userqniv6m@example.com,73,63.70,false,2025-10-15T18:17:33.767Z,Category9,433.17,176.34,"Description with some text content 0.916810417000245"
248777,User_vs62e,user1nit0x@example.com,57,98.13,false,2025-10-15T18:17:33.767Z,Category5,752.24,384.80,"Description with some text content 0.03388522284981721"
579796,User_r7x1q7,userztl6n@example.com,86,64.94,false,2025-10-15T18:17:33.767Z,Category4,534.02,112.26,"Description with some text content 0.3510445471553264"
725716,User_trjokg,userdh59qh@example.com,42,84.31,true,2025-10-15T18:17:33.767Z,Category4,720.04,472.62,"Description with some text content 0.7988069801975096"
445709,User_gpkqzq,userwugxil@example.com,18,22.74,true,2025-10-15T18:17:33.767Z,Category6,631.56,776.28,"Description with some text content 0.5384305875558301"
442439,User_4f37kvh,userrwaggg@example.com,37,67.34,true,2025-10-15T18:17:33.767Z,Category3,168.55,859.62,"Description with some text content 0.1986860659580696"
83588,User_rb5qy7,userzyn4d@example.com,31,25.14,false,2025-10-15T18:17:33.767Z,Category1,493.20,358.75,"Description with some text content 0.7087869490549389"
67455,User_qp59j,usergbzs3d@example.com,82,81.02,false,2025-10-15T18:17:33.767Z,Category5,101.02,52.27,"Description with some text content 0.28816325870293147"
814577,User_d6wbzh,user4c00nm@example.com,69,8.64,false,2025-10-15T18:17:33.767Z,Category6,279.66,129.48,"Description with some text content 0.3477357590183565"
281557,User_n0paw1k,userzekfx@example.com,36,24.98,true,2025-10-15T18:17:33.767Z,Category2,353.43,629.18,"Description with some text content 0.7151881095206958"
116097,User_3p2fog,user3b1i7p@example.com,46,15.53,true,2025-10-15T18:17:33.767Z,Category9,769.43,523.69,"Description with some text content 0.24502867064471356"
842947,User_q9r0ub,userdgcz6@example.com,49,19.40,false,2025-10-15T18:17:33.767Z,Category4,42.47,354.56,"Description with some text content 0.625287898858796"
226995,User_ox53dz,userou97o3@example.com,57,99.35,false,2025-10-15T18:17:33.767Z,Category9,415.52,560.44,"Description with some text content 0.6978510530048008"
237444,User_5w19ix,user3u8uyc@example.com,92,20.07,false,2025-10-15T18:17:33.767Z,Category6,195.45,578.39,"Description with some text content 0.8156582583677295"
19813,User_3nlgl,userh9qljn@example.com,46,30.88,true,2025-10-15T18:17:33.767Z,Category0,536.57,990.15,"Description with some text content 0.046738975759826884"
216660,User_wyre9,usermmhrav@example.com,84,2.97,true,2025-10-15T18:17:33.767Z,Category5,989.80,681.82,"Description with some text content 0.6890670859109683"
101104,User_bt2pvy,userc4f3zt@example.com,78,58.35,false,2025-10-15T18:17:33.767Z,Category9,943.40,627.02,"Description with some text content 0.17973255110091646"
328255,User_vhsxaj,userhxg2i@example.com,60,38.02,false,2025-10-15T18:17:33.767Z,Category1,347.82,770.05,"Description with some text content 0.6282695566895135"
267348,User_u1xjbb,usernm8ilg@example.com,33,32.52,false,2025-10-15T18:17:33.767Z,Category5,932.31,751.22,"Description with some text content 0.7863178764786795"
219271,User_rt9uws,userltlpss@example.com,64,82.43,true,2025-10-15T18:17:33.767Z,Category6,198.40,756.57,"Description with some text content 0.4984816536703498"
511657,User_nnsbfm,userdehn73@example.com,24,53.90,true,2025-10-15T18:17:33.767Z,Category6,764.86,51.60,"Description with some text content 0.8667749812955965"
676198,User_cwl8l,userkizkxm@example.com,36,65.37,false,2025-10-15T18:17:33.767Z,Category9,633.51,620.33,"Description with some text content 0.16178814274740938"
635929,User_ls9qg,user9czftc@example.com,45,48.64,false,2025-10-15T18:17:33.767Z,Category5,541.06,341.35,"Description with some text content 0.02786985752385185"
725538,User_g7ky7h,user0zb9te@example.com,42,27.34,true,2025-10-15T18:17:33.767Z,Category0,393.75,96.26,"Description with some text content 0.8267531796968317"
644842,User_rway9d,userv6woij@example.com,83,99.35,false,2025-10-15T18:17:33.767Z,Category7,679.96,45.23,"Description with some text content 0.7790632385675725"
203291,User_mdvwyc,userqje76@example.com,40,38.79,false,2025-10-15T18:17:33.767Z,Category6,967.78,5.13,"Description with some text content 0.17641346413865855"
456559,User_hs2lcn,user3skdlo@example.com,66,31.65,true,2025-10-15T18:17:33.767Z,Category9,92.83,587.09,"Description with some text content 0.5185752812326159"
958712,User_qzgr8h,userz1j0h@example.com,81,50.47,false,2025-10-15T18:17:33.767Z,Category1,621.17,251.94,"Description with some text content 0.8258056275929999"
781982,User_xsdfrj,user1rqjmr@example.com,95,57.94,true,2025-10-15T18:17:33.767Z,Category1,439.35,456.62,"Description with some text content 0.40814602089766727"
612855,User_3bjv7r,user479ky7@example.com,40,34.90,true,2025-10-15T18:17:33.767Z,Category2,760.02,676.24,"Description with some text content 0.849259609547942"
944822,User_6ij2g1,userfly8c@example.com,43,12.81,false,2025-10-15T18:17:33.767Z,Category9,573.18,615.25,"Description with some text content 0.1539110388425342"
357218,User_92afs,usere7yu6@example.com,62,60.45,false,2025-10-15T18:17:33.767Z,Category7,865.45,293.52,"Description with some text content 0.878293158665983"
919480,User_g9ev5,user7l0eq9@example.com,50,84.50,false,2025-10-15T18:17:33.767Z,Category4,59.41,822.98,"Description with some text content 0.668103093823728"
2489,User_bib5fp,usersd6fyq@example.com,55,88.73,false,2025-10-15T18:17:33.767Z,Category7,854.44,704.15,"Description with some text content 0.18577922862078022"
54034,User_qpawo,user2cyoq@example.com,26,65.03,false,2025-10-15T18:17:33.767Z,Category3,444.88,286.35,"Description with some text content 0.46176836232073115"
720091,User_emnqju,userz64a69@example.com,85,5.69,true,2025-10-15T18:17:33.767Z,Category2,126.00,385.87,"Description with some text content 0.9735504126344684"
239973,User_knl9s,usere00i4k@example.com,62,91.75,false,2025-10-15T18:17:33.767Z,Category2,185.86,231.66,"Description with some text content 0.22015126806174778"
994218,User_9vkj2q,userqj2ibw@example.com,50,39.56,true,2025-10-15T18:17:33.767Z,Category8,8.53,982.76,"Description with some text content 0.8659798587437145"
113431,User_c5ophk,useruracrg@example.com,43,60.02,true,2025-10-15T18:17:33.767Z,Category6,212.09,113.43,"Description with some text content 0.47651085407020743"
186695,User_vfn19l,user7dq23o@example.com,90,82.88,true,2025-10-15T18:17:33.767Z,Category7,282.08,874.08,"Description with some text content 0.9950705600407614"
848178,User_alnrni,useryt31eh@example.com,38,58.82,true,2025-10-15T18:17:33.767Z,Category1,127.76,634.72,"Description with some text content 0.05184011789887655"
644178,User_mrzv9pv,user0mawy@example.com,61,29.75,false,2025-10-15T18:17:33.767Z,Category7,957.23,167.76,"Description with some text content 0.5865501971489301"
210638,User_01jgof,userp2f4h@example.com,81,45.82,true,2025-10-15T18:17:33.767Z,Category8,547.87,114.00,"Description with some text content 0.3527427607019433"
741866,User_0aiprq,user8prsv@example.com,67,38.45,false,2025-10-15T18:17:33.767Z,Category5,427.28,831.45,"Description with some text content 0.9615927518544242"
869486,User_yhge7p,userftmqlh@example.com,92,87.89,false,2025-10-15T18:17:33.767Z,Category5,493.57,28.31,"Description with some text content 0.8506990151806577"
720311,User_1mu30l,userudo15b@example.com,96,97.67,true,2025-10-15T18:17:33.767Z,Category4,435.44,827.85,"Description with some text content 0.033133963588652615"
253575,User_n0k0x3,useraivfnq@example.com,49,13.65,true,2025-10-15T18:17:33.767Z,Category4,868.66,849.37,"Description with some text content 0.21044470594579712"
201928,User_8lqln,uservb3st7@example.com,63,1.85,false,2025-10-15T18:17:33.767Z,Category4,383.28,450.10,"Description with some text content 0.596648781450021"
606532,User_p1yjh,usermyu1o@example.com,90,64.84,true,2025-10-15T18:17:33.767Z,Category2,826.05,216.95,"Description with some text content 0.08091408292620639"
500233,User_r5r0yk,user3z6srm@example.com,56,50.96,false,2025-10-15T18:17:33.767Z,Category6,302.28,241.29,"Description with some text content 0.8103628822614932"
93395,User_9aesug,uservwswca@example.com,27,63.10,false,2025-10-15T18:17:33.767Z,Category6,325.83,35.11,"Description with some text content 0.35495267711527223"
168166,User_5nbvxzh,userdlomtj@example.com,76,97.44,true,2025-10-15T18:17:33.767Z,Category7,412.14,994.73,"Description with some text content 0.5562704305089304"
74632,User_j0z2a,usert1p16@example.com,78,19.92,false,2025-10-15T18:17:33.767Z,Category1,123.51,123.37,"Description with some text content 0.9349488223106373"
269267,User_1u6qm8,user70zp7d@example.com,31,17.44,true,2025-10-15T18:17:33.767Z,Category0,901.95,523.15,"Description with some text content 0.2916603799409867"
431912,User_g3yup,usergq46bj@example.com,72,17.06,false,2025-10-15T18:17:33.767Z,Category1,650.86,685.55,"Description with some text content 0.0761450476686889"
111811,User_6jkpyf,userctwsti@example.com,74,65.51,false,2025-10-15T18:17:33.767Z,Category4,231.49,953.85,"Description with some text content 0.7333148667216924"
781257,User_ocdkfx67,usery40cos@example.com,56,70.18,true,2025-10-15T18:17:33.767Z,Category4,72.48,68.06,"Description with some text content 0.45524852622797485"
141804,User_t7ygnl,userpkc3lo@example.com,63,20.64,true,2025-10-15T18:17:33.767Z,Category4,310.62,906.75,"Description with some text content 0.0704842148496394"
76757,User_gyc2re,user09gow@example.com,75,48.54,true,2025-10-15T18:17:33.767Z,Category3,438.41,52.24,"Description with some text content 0.6088001602451131"
609428,User_i05dx,userlerjhg@example.com,75,29.22,false,2025-10-15T18:17:33.767Z,Category8,387.77,191.88,"Description with some text content 0.42625007125731285"
8736,User_54jea9,usernwaxsd@example.com,49,13.84,false,2025-10-15T18:17:33.767Z,Category6,946.46,57.72,"Description with some text content 0.13903199776909747"
508467,User_yfaupo,usero43qi5@example.com,51,68.07,true,2025-10-15T18:17:33.767Z,Category2,709.75,185.09,"Description with some text content 0.5702700425240469"
291375,User_s6go2n,user23afd5@example.com,66,48.91,true,2025-10-15T18:17:33.767Z,Category7,207.17,696.50,"Description with some text content 0.19302960751026377"
511622,User_zsdbts,userk0o7p@example.com,60,29.88,true,2025-10-15T18:17:33.767Z,Category9,177.09,528.91,"Description with some text content 0.9781230636709992"
357519,User_6s481o,userokqcv@example.com,43,9.53,false,2025-10-15T18:17:33.767Z,Category4,481.87,370.23,"Description with some text content 0.710241062024388"
552942,User_w21wlc,usercg4mh@example.com,43,82.39,false,2025-10-15T18:17:33.767Z,Category9,436.71,379.68,"Description with some text content 0.7885733480247465"
586921,User_eakpp,userv4naqk@example.com,73,34.63,false,2025-10-15T18:17:33.767Z,Category8,172.24,560.42,"Description with some text content 0.5704234440666228"
628217,User_898l6l,userauzjz@example.com,86,72.05,true,2025-10-15T18:17:33.767Z,Category9,250.15,370.32,"Description with some text content 0.5520249512360821"
951493,User_dqmvyj,user4qy7xd@example.com,27,14.76,false,2025-10-15T18:17:33.767Z,Category6,784.59,129.41,"Description with some text content 0.25984990683404663"
866312,User_vltdn9,user4ibbut@example.com,43,88.48,false,2025-10-15T18:17:33.767Z,Category8,910.57,901.07,"Description with some text content 0.868857326945236"
764516,User_8rtutg,uservyfit@example.com,87,99.68,true,2025-10-15T18:17:33.767Z,Category3,211.38,111.71,"Description with some text content 0.22715337485807463"
136329,User_wkckmc,userqz49yj@example.com,19,79.00,true,2025-10-15T18:17:33.767Z,Category7,235.46,670.99,"Description with some text content 0.6838600073558647"
998390,User_r4fnm,uservybqw@example.com,25,87.90,false,2025-10-15T18:17:33.767Z,Category6,952.84,236.37,"Description with some text content 0.7276516272287823"
697195,User_3z42lo,uservhds6u@example.com,36,62.85,false,2025-10-15T18:17:33.767Z,Category3,574.29,46.18,"Description with some text content 0.8523169345837857"
824553,User_dqvfih,userk1y8ao@example.com,45,29.04,false,2025-10-15T18:17:33.767Z,Category6,394.06,247.79,"Description with some text content 0.652466506931574"
144775,User_db8xjl,user3rz56q@example.com,49,83.44,false,2025-10-15T18:17:33.767Z,Category9,253.21,46.96,"Description with some text content 0.7191502556085413"
956396,User_gy979i,usertj558h@example.com,70,39.78,true,2025-10-15T18:17:33.767Z,Category0,335.48,790.54,"Description with some text content 0.39347635773161904"
994985,User_aiir2f,userhma1ed@example.com,65,5.40,true,2025-10-15T18:17:33.767Z,Category9,268.74,598.24,"Description with some text content 0.08337662263084189"
801708,User_tr8y4g,user9z38o@example.com,93,44.84,false,2025-10-15T18:17:33.767Z,Category4,441.47,871.13,"Description with some text content 0.3370244827649681"
994859,User_u56fo,userixfc1p@example.com,24,83.18,false,2025-10-15T18:17:33.767Z,Category6,35.13,515.87,"Description with some text content 0.3740479231887214"
613828,User_c4egpq,userpjlrxw@example.com,82,64.28,true,2025-10-15T18:17:33.767Z,Category5,592.56,463.06,"Description with some text content 0.9544757711073887"
62999,User_ul6nkl,userhuu9p@example.com,38,38.35,true,2025-10-15T18:17:33.767Z,Category5,382.16,553.42,"Description with some text content 0.3544173650004203"
508759,User_j75sar,userp4eck8@example.com,67,40.04,true,2025-10-15T18:17:33.767Z,Category0,605.05,720.83,"Description with some text content 0.31662399438957334"
248117,User_mnb3r,user7sp3x@example.com,31,76.03,false,2025-10-15T18:17:33.767Z,Category9,423.63,582.59,"Description with some text content 0.8076324266916465"
10713,User_1go6v8,userlo73b@example.com,28,40.19,true,2025-10-15T18:17:33.767Z,Category4,884.63,363.75,"Description with some text content 0.8733685820189475"
278466,User_2dk4hu,userac52x3@example.com,64,86.60,false,2025-10-15T18:17:33.767Z,Category0,566.25,534.93,"Description with some text content 0.4097368340104647"
299207,User_nf739,usergerb9p@example.com,26,93.05,false,2025-10-15T18:17:33.767Z,Category3,725.74,225.69,"Description with some text content 0.5473307586845974"
343963,User_e0bw5g,user7ma9eq@example.com,81,77.46,false,2025-10-15T18:17:33.767Z,Category7,436.84,187.00,"Description with some text content 0.3420789930923608"
137742,User_t7utvs,user9aa9k@example.com,56,76.90,false,2025-10-15T18:17:33.767Z,Category9,663.92,903.27,"Description with some text content 0.5609266011225048"
3505,User_qvphpn,usercx2rwk@example.com,94,15.03,true,2025-10-15T18:17:33.767Z,Category0,698.66,782.68,"Description with some text content 0.36322460033957327"
772240,User_kcdcib,usermgxsah@example.com,50,8.47,true,2025-10-15T18:17:33.767Z,Category6,844.74,165.88,"Description with some text content 0.04794786435153142"
265474,User_s4eddf,user4pbzzu@example.com,95,54.88,false,2025-10-15T18:17:33.767Z,Category9,408.65,273.53,"Description with some text content 0.4115010266462482"
709553,User_8txsts,userjw0q0b@example.com,92,28.19,true,2025-10-15T18:17:33.767Z,Category1,529.69,318.80,"Description with some text content 0.915585650916139"
171477,User_fxmlei,user91w4db@example.com,67,20.30,false,2025-10-15T18:17:33.767Z,Category6,476.09,49.90,"Description with some text content 0.005246562673189015"
131950,User_cv233e,userhlx3304@example.com,57,30.21,false,2025-10-15T18:17:33.767Z,Category8,16.17,298.35,"Description with some text content 0.11304798454379639"
94510,User_9qmdf9,userxmhyqm@example.com,33,19.28,true,2025-10-15T18:17:33.767Z,Category5,763.98,299.51,"Description with some text content 0.8714260981288283"
180003,User_evcuma,user0j72bh@example.com,97,92.24,false,2025-10-15T18:17:33.767Z,Category2,387.39,769.98,"Description with some text content 0.1819154968814919"
799129,User_73voi,userkoslbd@example.com,50,84.61,true,2025-10-15T18:17:33.767Z,Category0,245.80,265.56,"Description with some text content 0.6817111929072354"
669240,User_ysot5,userhn0ykh@example.com,58,56.50,false,2025-10-15T18:17:33.767Z,Category3,535.22,537.36,"Description with some text content 0.7788826124870298"
217161,User_zydksn,userx8xasq@example.com,37,95.26,false,2025-10-15T18:17:33.767Z,Category8,745.13,482.20,"Description with some text content 0.5701839677279705"
867646,User_xheaw,usersyriha@example.com,36,88.91,false,2025-10-15T18:17:33.767Z,Category4,418.65,492.15,"Description with some text content 0.12971964168871808"
315981,User_0w5it,user2890vk@example.com,83,32.57,true,2025-10-15T18:17:33.767Z,Category3,702.74,555.64,"Description with some text content 0.9303429620390267"
371355,User_ibamwt,userp5wfgg@example.com,57,44.55,false,2025-10-15T18:17:33.767Z,Category3,139.49,289.02,"Description with some text content 0.18533271448200694"
341762,User_euo3o,userksdob@example.com,19,15.03,true,2025-10-15T18:17:33.767Z,Category1,371.90,120.90,"Description with some text content 0.7493721334632062"
829137,User_00u7yi,user81xny@example.com,54,12.45,true,2025-10-15T18:17:33.767Z,Category1,110.16,383.04,"Description with some text content 0.022378259159200553"
390117,User_yf2009,useryd4ung@example.com,96,11.33,false,2025-10-15T18:17:33.767Z,Category8,986.33,408.43,"Description with some text content 0.03112612082791477"
726407,User_nw2td8,user4rxle5@example.com,20,11.75,true,2025-10-15T18:17:33.767Z,Category8,728.88,522.17,"Description with some text content 0.0634844790256236"
103684,User_hptavg,usercei3iu@example.com,80,98.32,false,2025-10-15T18:17:33.767Z,Category7,198.24,991.21,"Description with some text content 0.7441333720238216"
714934,User_xb9hmp,userj1n09@example.com,92,95.64,true,2025-10-15T18:17:33.767Z,Category6,5.86,729.48,"Description with some text content 0.919106997867177"
634987,User_tbjejh,userzb2qhf@example.com,93,32.64,false,2025-10-15T18:17:33.767Z,Category1,960.87,105.48,"Description with some text content 0.31842366775955266"
529363,User_ifs47,userqm504@example.com,87,52.64,false,2025-10-15T18:17:33.767Z,Category3,30.51,937.96,"Description with some text content 0.48605128262232244"
947059,User_yjz25v,usertap9sn@example.com,37,82.18,false,2025-10-15T18:17:33.767Z,Category8,546.27,781.93,"Description with some text content 0.7117281238258747"
922420,User_x1xbir,usernx0msp@example.com,20,20.34,true,2025-10-15T18:17:33.767Z,Category3,990.35,223.11,"Description with some text content 0.7684273319863569"
892710,User_5uuapj,userimjber@example.com,36,68.75,true,2025-10-15T18:17:33.767Z,Category7,768.13,343.97,"Description with some text content 0.6033039634751336"
711255,User_2z8g3,user6k706@example.com,83,27.96,true,2025-10-15T18:17:33.767Z,Category1,926.61,550.23,"Description with some text content 0.7868808303440261"
106677,User_hguola,userc1gzd@example.com,22,46.17,false,2025-10-15T18:17:33.767Z,Category2,5.95,732.56,"Description with some text content 0.3382173890770116"
482591,User_5nle2b,userbaxngo@example.com,52,51.10,true,2025-10-15T18:17:33.767Z,Category1,294.60,317.45,"Description with some text content 0.28248327995174005"
63065,User_abhgf,user1fi8kg@example.com,34,98.06,false,2025-10-15T18:17:33.767Z,Category1,345.13,991.89,"Description with some text content 0.691300624006755"
790048,User_qxp3aj,userbpa1ve@example.com,92,1.21,true,2025-10-15T18:17:33.767Z,Category3,397.34,973.05,"Description with some text content 0.6994344296054864"
854696,User_lbg3we,userylvar6@example.com,45,12.96,true,2025-10-15T18:17:33.767Z,Category8,641.87,697.05,"Description with some text content 0.3866610489965475"
369138,User_0qqynl,userbvij4r@example.com,66,29.75,false,2025-10-15T18:17:33.767Z,Category0,708.59,0.43,"Description with some text content 0.7745922956009332"
674636,User_znetbn,userpjk13c@example.com,83,61.37,true,2025-10-15T18:17:33.767Z,Category9,850.72,526.05,"Description with some text content 0.9762768282263812"
30217,User_bugn7,user3agpid@example.com,54,4.79,false,2025-10-15T18:17:33.767Z,Category7,911.34,334.63,"Description with some text content 0.9015208581163155"
324649,User_4h0569,user163z1@example.com,47,53.18,true,2025-10-15T18:17:33.767Z,Category7,723.34,199.97,"Description with some text content 0.8128497460368213"
660225,User_avcabp,user0xyb3m@example.com,81,48.00,false,2025-10-15T18:17:33.767Z,Category3,229.91,974.93,"Description with some text content 0.719507274476274"
449498,User_vkiblf,useroofit7@example.com,66,33.12,false,2025-10-15T18:17:33.767Z,Category5,608.17,983.37,"Description with some text content 0.2374983451615863"
433812,User_x6vckq,useryvsb37@example.com,97,70.40,true,2025-10-15T18:17:33.767Z,Category8,859.34,499.94,"Description with some text content 0.4065130429187981"
281252,User_m0aptn,user5spxyq@example.com,80,25.90,false,2025-10-15T18:17:33.767Z,Category2,890.96,51.87,"Description with some text content 0.6596896544506156"
297445,User_soemk,userq8dg6e@example.com,37,89.15,true,2025-10-15T18:17:33.767Z,Category3,586.52,371.49,"Description with some text content 0.22089422774493805"
584665,User_qr2wq9,useroh427e@example.com,66,74.92,true,2025-10-15T18:17:33.767Z,Category5,620.42,509.52,"Description with some text content 0.41052872809271124"
678034,User_lhwq8yp,userpadh4@example.com,94,48.03,true,2025-10-15T18:17:33.767Z,Category3,75.61,706.56,"Description with some text content 0.41400739036994505"
345687,User_5x5kio,userftder7@example.com,63,19.98,true,2025-10-15T18:17:33.767Z,Category7,314.74,868.34,"Description with some text content 0.8440651652331014"
413024,User_ngu44y,user5yfjae@example.com,79,57.85,true,2025-10-15T18:17:33.767Z,Category0,149.61,827.18,"Description with some text content 0.3718885527332606"
573613,User_ykcsou,userboi6b@example.com,49,56.38,false,2025-10-15T18:17:33.767Z,Category8,278.25,866.16,"Description with some text content 0.33024943851330846"
473911,User_k3ldk5,userllg7h@example.com,61,96.45,false,2025-10-15T18:17:33.767Z,Category1,383.10,628.78,"Description with some text content 0.5923771957692435"
