id,name,email,age,score,active,timestamp,category,value1,value2,description
474420,User_l7u6sa,userhunyh@example.com,58,8.18,false,2025-10-15T18:17:33.753Z,Category6,770.93,782.67,"Description with some text content 0.6825111547793931"
713427,User_fo2mfx,usert0rmxq@example.com,42,40.93,false,2025-10-15T18:17:33.753Z,Category8,173.70,729.95,"Description with some text content 0.5032709757961409"
921274,User_vq61rb,usere4obms@example.com,47,21.61,false,2025-10-15T18:17:33.753Z,Category0,494.25,892.57,"Description with some text content 0.6003410158399269"
911339,User_uwwjs,usermu0o@example.com,88,2.14,false,2025-10-15T18:17:33.753Z,Category6,691.38,444.55,"Description with some text content 0.25258924680094264"
903313,User_kutnnp,userdcyaf8@example.com,90,69.14,false,2025-10-15T18:17:33.753Z,Category0,682.47,917.16,"Description with some text content 0.5049135023333624"
49727,User_hay2fp,userng46fl@example.com,36,53.86,false,2025-10-15T18:17:33.753Z,Category8,802.72,623.51,"Description with some text content 0.6783281124646343"
456129,User_d6gwa,user2m2i8@example.com,69,84.56,true,2025-10-15T18:17:33.753Z,Category2,571.84,47.95,"Description with some text content 0.3600524190440727"
371016,User_trbuio,userhzw531@example.com,42,7.14,true,2025-10-15T18:17:33.753Z,Category8,553.44,441.76,"Description with some text content 0.780208992952448"
141066,User_0lwsba,useruzcmdc@example.com,37,94.32,true,2025-10-15T18:17:33.753Z,Category8,584.06,445.03,"Description with some text content 0.1838372101379303"
572962,User_n3z00r,usergnk2ua@example.com,75,97.40,false,2025-10-15T18:17:33.753Z,Category4,832.36,607.38,"Description with some text content 0.5454607534836404"
339733,User_lkegjm,userf0oxf@example.com,66,98.51,false,2025-10-15T18:17:33.753Z,Category1,43.14,883.29,"Description with some text content 0.7209234768570363"
612295,User_x9vtx,userfuz4n@example.com,72,63.61,false,2025-10-15T18:17:33.753Z,Category1,497.24,414.53,"Description with some text content 0.17638707807298692"
569568,User_69g7d,userp5lxl@example.com,53,56.47,true,2025-10-15T18:17:33.753Z,Category2,248.86,986.04,"Description with some text content 0.5704340060046583"
771579,User_xfxwzu,user5r2uqe@example.com,66,6.88,true,2025-10-15T18:17:33.753Z,Category4,211.58,4.56,"Description with some text content 0.9721363898933029"
297058,User_ezyj8a,userkqaq4@example.com,57,45.86,false,2025-10-15T18:17:33.753Z,Category4,351.68,610.62,"Description with some text content 0.5386833715296774"
344657,User_p1eay2,userqizatp@example.com,25,14.47,false,2025-10-15T18:17:33.753Z,Category7,788.69,570.81,"Description with some text content 0.291414991996637"
693438,User_fh887,userx942v6@example.com,81,44.61,false,2025-10-15T18:17:33.753Z,Category4,196.42,737.84,"Description with some text content 0.5577650114055343"
821866,User_cs6937,userthu65t@example.com,18,88.26,false,2025-10-15T18:17:33.753Z,Category5,545.53,973.73,"Description with some text content 0.11607672884698084"
925127,User_dsu1uc,user4rg9rd@example.com,35,84.20,false,2025-10-15T18:17:33.753Z,Category1,105.41,374.34,"Description with some text content 0.7805492448329723"
485320,User_hb7ck,userpo8jr@example.com,86,2.81,false,2025-10-15T18:17:33.753Z,Category3,441.01,357.27,"Description with some text content 0.7389021950936965"
513420,User_ieao8m,uservtyypi@example.com,84,84.39,false,2025-10-15T18:17:33.753Z,Category8,872.55,114.09,"Description with some text content 0.8577256547813709"
323815,User_cl7r8f,user8p37e@example.com,89,30.65,false,2025-10-15T18:17:33.753Z,Category0,726.49,879.10,"Description with some text content 0.7668303541137613"
922461,User_dcstun,userhcfvwr@example.com,72,51.84,false,2025-10-15T18:17:33.753Z,Category5,315.21,467.97,"Description with some text content 0.6229021343184616"
91110,User_4xnlo9,user6gokxb@example.com,51,85.29,false,2025-10-15T18:17:33.753Z,Category6,561.15,495.81,"Description with some text content 0.8548947239747908"
338338,User_2e8dtv,usertj1cgd@example.com,21,99.11,true,2025-10-15T18:17:33.753Z,Category4,864.37,276.85,"Description with some text content 0.7084571093272839"
231424,User_f3npus,user268sc@example.com,37,47.83,true,2025-10-15T18:17:33.753Z,Category9,357.27,574.46,"Description with some text content 0.8485502995988908"
939894,User_w2fw3,usera62wfl@example.com,34,63.22,false,2025-10-15T18:17:33.753Z,Category7,630.84,469.69,"Description with some text content 0.501831650711345"
103984,User_dbv7i,userkl9pxu@example.com,94,45.78,true,2025-10-15T18:17:33.753Z,Category7,236.15,778.78,"Description with some text content 0.9096876858676624"
717264,User_r3x0fm,userzykkk@example.com,82,6.40,true,2025-10-15T18:17:33.753Z,Category7,937.62,785.23,"Description with some text content 0.5531062935894548"
633460,User_lyofkf,userq552r@example.com,88,30.51,true,2025-10-15T18:17:33.753Z,Category6,868.87,780.96,"Description with some text content 0.3732226886073017"
783281,User_jbaxdb,user53colq@example.com,38,1.52,false,2025-10-15T18:17:33.753Z,Category3,320.40,309.02,"Description with some text content 0.9714528875483065"
252566,User_fkkz0l,user5h9oecr@example.com,29,4.96,true,2025-10-15T18:17:33.753Z,Category3,922.12,884.16,"Description with some text content 0.3063539632350317"
855700,User_iyxo2c,usert7gvze@example.com,76,73.77,false,2025-10-15T18:17:33.753Z,Category2,193.67,62.64,"Description with some text content 0.08001399999775416"
670078,User_aje3g,userbghkdb@example.com,62,59.86,true,2025-10-15T18:17:33.753Z,Category8,945.55,961.67,"Description with some text content 0.5152361838250692"
203857,User_feifgv,usern7cnq@example.com,29,50.32,false,2025-10-15T18:17:33.753Z,Category6,702.89,410.12,"Description with some text content 0.7705477533538013"
153147,User_n6lca,userz0yqmf@example.com,85,17.34,false,2025-10-15T18:17:33.753Z,Category1,851.62,84.35,"Description with some text content 0.5744646062751559"
563200,User_q5bzzp,userjxyho3@example.com,84,40.17,true,2025-10-15T18:17:33.753Z,Category4,655.26,664.54,"Description with some text content 0.9727674876930055"
314008,User_470ng,userdt8edj@example.com,90,3.67,false,2025-10-15T18:17:33.753Z,Category4,468.75,116.45,"Description with some text content 0.7827623985465039"
960508,User_phtnrq,useryj6kwe@example.com,30,48.51,false,2025-10-15T18:17:33.753Z,Category7,669.48,219.69,"Description with some text content 0.40630792531732274"
163748,User_gbmxm,useram2397@example.com,67,54.24,true,2025-10-15T18:17:33.753Z,Category9,523.78,548.66,"Description with some text content 0.761720764313212"
645215,User_u9jjc8,user7nehgi@example.com,83,61.87,true,2025-10-15T18:17:33.753Z,Category8,701.53,952.45,"Description with some text content 0.7334390053624593"
169834,User_noh41,useruybxh7@example.com,20,70.70,true,2025-10-15T18:17:33.753Z,Category4,110.71,124.16,"Description with some text content 0.3032607478465199"
527389,User_qsj1i,usery3289y@example.com,51,33.51,true,2025-10-15T18:17:33.753Z,Category9,262.07,734.58,"Description with some text content 0.3980700590543337"
429785,User_bown2,usertc09mb@example.com,34,49.11,false,2025-10-15T18:17:33.753Z,Category1,956.94,701.58,"Description with some text content 0.41927698627575116"
98935,User_aub6mm,userksqlte@example.com,76,69.97,true,2025-10-15T18:17:33.753Z,Category5,596.13,395.44,"Description with some text content 0.9469333866863692"
50842,User_7wqxfl,userrs844o@example.com,76,42.13,true,2025-10-15T18:17:33.753Z,Category6,266.99,378.92,"Description with some text content 0.17976833550524618"
379150,User_pw29du,userfh4ydo@example.com,36,39.65,true,2025-10-15T18:17:33.753Z,Category3,193.16,899.12,"Description with some text content 0.46097272174961335"
983209,User_ry4uwa,user0829ue@example.com,76,67.31,true,2025-10-15T18:17:33.753Z,Category2,419.99,458.51,"Description with some text content 0.07543461026157061"
478017,User_81dxba,userwfm9xr@example.com,23,98.59,false,2025-10-15T18:17:33.753Z,Category3,18.84,104.63,"Description with some text content 0.7444695557324168"
48544,User_ao5h7n,userekjep@example.com,90,34.89,false,2025-10-15T18:17:33.753Z,Category3,700.68,83.48,"Description with some text content 0.9046128493240668"
27709,User_9cyzfe,user7e464k@example.com,82,98.55,true,2025-10-15T18:17:33.753Z,Category4,635.27,492.32,"Description with some text content 0.10132078154558688"
171329,User_e9dmm4,user3myvbi@example.com,49,20.75,false,2025-10-15T18:17:33.753Z,Category0,128.34,974.37,"Description with some text content 0.24531543480018958"
49019,User_zgt18q,user8r1ln@example.com,19,83.25,false,2025-10-15T18:17:33.753Z,Category8,531.65,688.81,"Description with some text content 0.6392142327909279"
596494,User_zhef3s,useriuy860k@example.com,94,15.59,false,2025-10-15T18:17:33.753Z,Category3,977.92,850.46,"Description with some text content 0.7896625931278664"
269786,User_xlhfuc,userqzpv38c@example.com,44,88.95,true,2025-10-15T18:17:33.753Z,Category4,60.94,187.69,"Description with some text content 0.870245270593066"
671095,User_zm19gd,usersn3yo@example.com,80,29.70,true,2025-10-15T18:17:33.753Z,Category9,154.95,528.89,"Description with some text content 0.44952172467350027"
430483,User_593pte,userp1p3eh@example.com,82,99.70,true,2025-10-15T18:17:33.753Z,Category8,814.58,209.93,"Description with some text content 0.7216365394156328"
356775,User_fc1io,usery8q2cc@example.com,63,14.66,true,2025-10-15T18:17:33.753Z,Category5,653.70,649.71,"Description with some text content 0.4875704115827745"
244223,User_3boral,userpx9nq8@example.com,59,63.06,false,2025-10-15T18:17:33.753Z,Category6,480.14,725.47,"Description with some text content 0.7344672530038142"
624815,User_kg98phl,useriyz6qb@example.com,54,40.00,false,2025-10-15T18:17:33.753Z,Category9,895.08,346.29,"Description with some text content 0.8591280571804748"
345773,User_gujcc,user7efk2@example.com,62,63.12,true,2025-10-15T18:17:33.753Z,Category4,938.50,57.14,"Description with some text content 0.3391492782030491"
935446,User_wnbudg,useroq87ts@example.com,91,32.68,false,2025-10-15T18:17:33.753Z,Category8,874.39,238.98,"Description with some text content 0.49957195268640375"
394640,User_lhhohu,usernuztsb@example.com,64,44.62,false,2025-10-15T18:17:33.753Z,Category1,177.73,136.95,"Description with some text content 0.14405792832472586"
524665,User_4eh6k4,userzzapg7@example.com,27,98.82,true,2025-10-15T18:17:33.753Z,Category3,80.49,838.26,"Description with some text content 0.1684340821554382"
552205,User_w8elv,userrm0xcn@example.com,81,62.48,false,2025-10-15T18:17:33.753Z,Category4,476.60,123.15,"Description with some text content 0.5298290622228452"
579934,User_k3deo,user0r8ocd@example.com,77,2.91,true,2025-10-15T18:17:33.753Z,Category7,755.57,721.18,"Description with some text content 0.46863296463153137"
708349,User_wrs5s,userd1fl1@example.com,84,65.50,false,2025-10-15T18:17:33.753Z,Category8,48.18,5.89,"Description with some text content 0.7150085293093956"
445991,User_q0vebt,userc16w2n@example.com,59,78.41,true,2025-10-15T18:17:33.753Z,Category9,89.52,994.25,"Description with some text content 0.1881514153349001"
438324,User_v9tjwf,userqb72h@example.com,33,6.07,true,2025-10-15T18:17:33.753Z,Category4,180.59,636.23,"Description with some text content 0.002097040936370309"
775322,User_xalnz,userbkxw7j@example.com,83,81.74,true,2025-10-15T18:17:33.753Z,Category9,889.52,651.66,"Description with some text content 0.3758822550057359"
529746,User_gsg1dk,userk50o9r@example.com,44,93.83,false,2025-10-15T18:17:33.753Z,Category3,194.35,417.16,"Description with some text content 0.7798718507692148"
991597,User_bzmhuo,useru81iv@example.com,23,15.98,true,2025-10-15T18:17:33.753Z,Category0,720.26,681.25,"Description with some text content 0.15026617465316616"
979064,User_cosrbf,user0p2dnv@example.com,97,88.67,false,2025-10-15T18:17:33.753Z,Category5,59.87,447.46,"Description with some text content 0.024213104304986355"
435777,User_ohalog,usernu8i3@example.com,41,30.88,true,2025-10-15T18:17:33.753Z,Category3,861.62,161.27,"Description with some text content 0.6722479435910982"
466227,User_hqykf,user8q3rjn@example.com,50,20.62,true,2025-10-15T18:17:33.753Z,Category0,481.77,613.91,"Description with some text content 0.04127893971065888"
931369,User_nwmzs,useri7x0as@example.com,41,39.77,false,2025-10-15T18:17:33.753Z,Category7,146.41,388.68,"Description with some text content 0.9640765294713094"
395469,User_0xzqrp,userkxb6un@example.com,26,18.31,false,2025-10-15T18:17:33.753Z,Category5,323.04,429.00,"Description with some text content 0.33874383181477297"
501461,User_33x4e,uservcfjdmh@example.com,83,12.66,false,2025-10-15T18:17:33.753Z,Category6,156.18,617.40,"Description with some text content 0.18171952976593564"
615430,User_11l0lk,userxjt51b@example.com,41,38.11,true,2025-10-15T18:17:33.753Z,Category7,934.65,513.83,"Description with some text content 0.8060419244639103"
982985,User_d65tmn,user8zvlxj@example.com,52,64.96,true,2025-10-15T18:17:33.753Z,Category4,783.41,10.06,"Description with some text content 0.15112505974245716"
912420,User_n83p2u,usereyv6t5@example.com,76,61.84,false,2025-10-15T18:17:33.753Z,Category1,695.48,896.74,"Description with some text content 0.7926232725561971"
95889,User_0uv1g,usern85yj@example.com,31,91.26,false,2025-10-15T18:17:33.753Z,Category6,652.09,148.43,"Description with some text content 0.044418073601127595"
501380,User_fa8z6w,useresx4x@example.com,71,94.82,false,2025-10-15T18:17:33.753Z,Category3,51.90,174.47,"Description with some text content 0.15231854414868373"
636951,User_3asg9,userxsi16e@example.com,92,39.69,true,2025-10-15T18:17:33.753Z,Category2,977.75,338.89,"Description with some text content 0.5711504558513005"
829260,User_sxsuff,userfyiiv@example.com,64,16.66,false,2025-10-15T18:17:33.753Z,Category2,414.68,484.86,"Description with some text content 0.4159550697829164"
634708,User_7szzu,userpkrkxe@example.com,33,17.89,false,2025-10-15T18:17:33.753Z,Category5,955.94,274.33,"Description with some text content 0.29733561100577044"
388968,User_jp1h6,userqtp9x@example.com,24,47.98,false,2025-10-15T18:17:33.753Z,Category2,322.18,307.40,"Description with some text content 0.8760329525560312"
4256,User_u2gofh,usero46gpk@example.com,69,72.53,false,2025-10-15T18:17:33.753Z,Category7,895.06,74.79,"Description with some text content 0.27016636270751104"
365785,User_f0e6p7,userco39nc@example.com,58,12.77,true,2025-10-15T18:17:33.753Z,Category7,663.66,480.17,"Description with some text content 0.09190700492812776"
617335,User_dds40m,userjk5h9e@example.com,94,12.18,true,2025-10-15T18:17:33.753Z,Category4,813.19,762.72,"Description with some text content 0.5693810856933166"
530491,User_utntds,userjriyx@example.com,41,57.68,true,2025-10-15T18:17:33.753Z,Category7,546.30,427.17,"Description with some text content 0.4603538444395867"
553642,User_ydcpes,user6xmjeb@example.com,26,9.96,true,2025-10-15T18:17:33.753Z,Category6,414.50,994.22,"Description with some text content 0.5808360541040076"
47882,User_7fs4yj,usercc15v@example.com,68,73.18,true,2025-10-15T18:17:33.753Z,Category0,100.87,596.55,"Description with some text content 0.16335420282958502"
508786,User_ktvv0e,userqvp7ru@example.com,25,32.71,false,2025-10-15T18:17:33.753Z,Category2,455.65,199.14,"Description with some text content 0.9837626615984648"
139201,User_auw38h,user5sexh9@example.com,93,46.66,false,2025-10-15T18:17:33.753Z,Category9,258.27,613.56,"Description with some text content 0.705873187468209"
308218,User_1g6lih,user486506@example.com,42,27.13,true,2025-10-15T18:17:33.753Z,Category0,706.92,482.76,"Description with some text content 0.9340335451605597"
30697,User_femu77,uservbah3@example.com,32,5.60,false,2025-10-15T18:17:33.753Z,Category3,875.34,263.46,"Description with some text content 0.9664522979117333"
472672,User_4rptrrd,usersmzi3f@example.com,96,55.15,false,2025-10-15T18:17:33.753Z,Category7,802.44,816.08,"Description with some text content 0.5163512942207927"
395150,User_26za3e,userdkoq@example.com,46,86.10,true,2025-10-15T18:17:33.753Z,Category1,627.44,179.24,"Description with some text content 0.02387573746901317"
428397,User_crjlvw,userv79w7t@example.com,95,64.48,false,2025-10-15T18:17:33.753Z,Category1,369.28,439.51,"Description with some text content 0.4450589414865884"
284322,User_8awquq,user1mtqk@example.com,33,84.02,false,2025-10-15T18:17:33.753Z,Category5,804.02,299.33,"Description with some text content 0.11171316290339017"
269191,User_my35mt,usere3fk2m@example.com,68,29.71,false,2025-10-15T18:17:33.753Z,Category5,673.84,803.33,"Description with some text content 0.9702233682529918"
541945,User_vuh285,userni02t@example.com,76,24.83,true,2025-10-15T18:17:33.753Z,Category8,555.47,397.79,"Description with some text content 0.7534661623253488"
963831,User_ztqcwd,userzosi8r@example.com,25,5.24,false,2025-10-15T18:17:33.753Z,Category7,303.04,530.04,"Description with some text content 0.038449585399721764"
359972,User_p70xj,userbynjfb@example.com,26,16.10,false,2025-10-15T18:17:33.753Z,Category3,500.35,625.03,"Description with some text content 0.9148547737222548"
851683,User_ejcrla,usert5ubuj@example.com,27,4.53,false,2025-10-15T18:17:33.753Z,Category3,905.90,799.36,"Description with some text content 0.4720527672671685"
969320,User_bfbm2l,userhe7jzm@example.com,43,2.80,false,2025-10-15T18:17:33.753Z,Category3,997.45,841.45,"Description with some text content 0.22182894261035457"
599239,User_x1kg1h,user9d3jep@example.com,57,49.74,true,2025-10-15T18:17:33.753Z,Category9,137.10,28.29,"Description with some text content 0.2253065915226754"
241517,User_tvrid,userlfaq1@example.com,54,21.60,true,2025-10-15T18:17:33.753Z,Category9,942.07,410.48,"Description with some text content 0.8978794708489608"
309999,User_toftw,userqws6nl@example.com,91,62.42,false,2025-10-15T18:17:33.753Z,Category1,321.53,550.07,"Description with some text content 0.40659862661426305"
754097,User_xbw4n8,user9syx8u@example.com,40,73.98,false,2025-10-15T18:17:33.753Z,Category4,486.63,655.53,"Description with some text content 0.054700410726783555"
104500,User_4p2yic,userh0lsev@example.com,32,97.83,false,2025-10-15T18:17:33.753Z,Category9,352.66,877.74,"Description with some text content 0.11823931628051054"
852049,User_c0wy3v,userpkommg@example.com,34,85.43,false,2025-10-15T18:17:33.753Z,Category3,410.09,229.46,"Description with some text content 0.765612540100257"
790249,User_a7tzd,uservk6j85@example.com,96,56.19,false,2025-10-15T18:17:33.753Z,Category8,912.64,431.86,"Description with some text content 0.7898286117396768"
355152,User_m5skn9,user6ly5ma@example.com,26,22.74,false,2025-10-15T18:17:33.753Z,Category8,539.05,313.23,"Description with some text content 0.9015299075628771"
721983,User_kcmev,userhpwzka@example.com,19,61.77,false,2025-10-15T18:17:33.753Z,Category0,128.07,515.84,"Description with some text content 0.13528924489087213"
223969,User_pa8hbc,user7yiwvj@example.com,24,25.28,false,2025-10-15T18:17:33.753Z,Category1,574.84,519.44,"Description with some text content 0.7138697809557002"
866354,User_tzq94v,user0wvz3g@example.com,51,12.22,false,2025-10-15T18:17:33.753Z,Category1,753.55,313.32,"Description with some text content 0.8330935976703645"
40634,User_7s2s5a,uservqc0th@example.com,62,86.31,true,2025-10-15T18:17:33.753Z,Category8,447.75,527.53,"Description with some text content 0.18116901195544666"
659133,User_bqvsao,userkhkorz@example.com,49,94.79,true,2025-10-15T18:17:33.753Z,Category7,4.20,997.54,"Description with some text content 0.9221224696237923"
778861,User_j7pgyi,user322hto@example.com,83,85.33,false,2025-10-15T18:17:33.753Z,Category7,455.43,614.67,"Description with some text content 0.3506391976215353"
380200,User_rzl8,userb0zglg@example.com,58,20.96,true,2025-10-15T18:17:33.753Z,Category1,979.91,213.51,"Description with some text content 0.5389623715584708"
746037,User_1bmjt5,user33lel5@example.com,24,94.12,false,2025-10-15T18:17:33.753Z,Category8,780.49,251.80,"Description with some text content 0.5974060278573772"
681315,User_gz4gd,usert01yag@example.com,93,4.14,false,2025-10-15T18:17:33.753Z,Category2,448.98,346.63,"Description with some text content 0.6815968067363585"
343692,User_isdnen,useri8is9p@example.com,75,94.31,true,2025-10-15T18:17:33.753Z,Category6,775.63,744.24,"Description with some text content 0.9119933360914091"
215906,User_xvivu,user8mmd8@example.com,28,62.07,false,2025-10-15T18:17:33.753Z,Category7,37.26,693.39,"Description with some text content 0.7348740488836275"
98300,User_g7p0c8,usergw566a@example.com,70,23.86,true,2025-10-15T18:17:33.753Z,Category5,291.05,304.68,"Description with some text content 0.48788238430269837"
904207,User_zfnt3,user8l1rpj@example.com,41,24.20,true,2025-10-15T18:17:33.753Z,Category3,275.03,588.82,"Description with some text content 0.25643683798797645"
238150,User_7a4399,userxgvq0p@example.com,48,15.72,false,2025-10-15T18:17:33.753Z,Category9,746.79,155.79,"Description with some text content 0.32337109145106735"
567417,User_pse8xx,userv0cp6@example.com,52,8.29,false,2025-10-15T18:17:33.753Z,Category3,493.08,383.99,"Description with some text content 0.0532963079617117"
669021,User_1w8blk,user56f7lm@example.com,24,3.51,false,2025-10-15T18:17:33.753Z,Category6,143.77,32.85,"Description with some text content 0.7743827281702158"
928025,User_kv0lk5,useriflg26@example.com,22,19.48,false,2025-10-15T18:17:33.753Z,Category9,231.68,107.34,"Description with some text content 0.09587904921973889"
276567,User_5nrg2m,user8mzfle@example.com,80,98.15,true,2025-10-15T18:17:33.753Z,Category2,265.34,861.73,"Description with some text content 0.8390666325301525"
39330,User_q37by9,uservt7qj8@example.com,52,45.80,true,2025-10-15T18:17:33.753Z,Category7,202.39,965.70,"Description with some text content 0.30108047575505303"
140807,User_ut99b,users00w3n@example.com,40,27.98,false,2025-10-15T18:17:33.753Z,Category1,24.96,69.05,"Description with some text content 0.06280738113747075"
210391,User_n0nvkq,user06j3e8@example.com,47,79.00,true,2025-10-15T18:17:33.753Z,Category4,661.67,112.10,"Description with some text content 0.7758316351228594"
75239,User_g7ptnl,user9qsdbo@example.com,89,37.42,true,2025-10-15T18:17:33.753Z,Category2,88.72,563.06,"Description with some text content 0.8459201177361999"
757266,User_t8a6ti,userte8p6f@example.com,65,69.08,false,2025-10-15T18:17:33.753Z,Category8,157.43,702.28,"Description with some text content 0.46055975827513806"
25864,User_32eo0b,useru9fcb@example.com,48,43.75,false,2025-10-15T18:17:33.753Z,Category5,177.30,407.46,"Description with some text content 0.35885785998984465"
678230,User_ey7wto,userhbvmre@example.com,62,56.03,false,2025-10-15T18:17:33.753Z,Category1,159.54,66.83,"Description with some text content 0.47030199145765406"
54697,User_qdinik,user3fnry7@example.com,78,61.55,false,2025-10-15T18:17:33.753Z,Category9,367.53,877.99,"Description with some text content 0.11873845521553394"
558585,User_ts4ihq,usertie97c@example.com,79,35.69,true,2025-10-15T18:17:33.753Z,Category8,58.31,528.95,"Description with some text content 0.09999646970524223"
970811,User_t92ew,user6loh0a@example.com,25,72.48,true,2025-10-15T18:17:33.753Z,Category7,644.43,367.92,"Description with some text content 0.7474596467217383"
40698,User_16ploe,userbwi3@example.com,80,28.70,true,2025-10-15T18:17:33.753Z,Category5,999.09,857.21,"Description with some text content 0.3605171827294714"
862006,User_926xng,userbxenu@example.com,60,3.85,false,2025-10-15T18:17:33.753Z,Category0,445.39,478.50,"Description with some text content 0.6482329233224586"
422987,User_4yzsk,userwz7m1e@example.com,40,63.09,false,2025-10-15T18:17:33.753Z,Category0,599.53,398.95,"Description with some text content 0.8019904645278074"
886346,User_hzgmf,usermew5kv@example.com,78,73.96,false,2025-10-15T18:17:33.753Z,Category5,116.04,72.59,"Description with some text content 0.6138332737025486"
382850,User_crz70c,user9emxj@example.com,31,58.91,true,2025-10-15T18:17:33.753Z,Category2,992.86,536.88,"Description with some text content 0.3274707399321267"
243076,User_2okkwc,userfzx29h@example.com,72,37.12,false,2025-10-15T18:17:33.753Z,Category4,603.28,488.78,"Description with some text content 0.28273394926177653"
875,User_l4a8rk,usergjwam6@example.com,40,68.10,true,2025-10-15T18:17:33.753Z,Category5,239.57,790.41,"Description with some text content 0.24281292174638813"
242822,User_xzzdxf,userva4j5@example.com,79,90.89,true,2025-10-15T18:17:33.753Z,Category2,823.33,914.89,"Description with some text content 0.4106118586813048"
915751,User_s9arb4,userh6815@example.com,30,33.26,false,2025-10-15T18:17:33.753Z,Category8,337.42,927.44,"Description with some text content 0.07503537893297862"
626912,User_o02p0k,userk1i2j7@example.com,37,87.43,true,2025-10-15T18:17:33.753Z,Category6,561.21,334.13,"Description with some text content 0.2429880126696755"
228899,User_pniuna,userg6qez@example.com,60,33.24,true,2025-10-15T18:17:33.753Z,Category9,281.01,10.06,"Description with some text content 0.37626734122207506"
171207,User_6oh7hk,usermlxoh@example.com,57,91.90,false,2025-10-15T18:17:33.753Z,Category0,860.28,614.25,"Description with some text content 0.05469582820553731"
14082,User_m2na3i,userg933f@example.com,41,30.15,true,2025-10-15T18:17:33.753Z,Category0,71.17,472.53,"Description with some text content 0.037162710028858625"
421679,User_s4xfo,userjfxnz@example.com,72,18.52,true,2025-10-15T18:17:33.753Z,Category5,271.09,226.86,"Description with some text content 0.10810231484467125"
735579,User_p6w9ab,userkjnuvt@example.com,75,86.26,false,2025-10-15T18:17:33.753Z,Category0,255.12,981.53,"Description with some text content 0.4373432930702067"
196643,User_5pstzg,usercvr3py@example.com,79,54.07,true,2025-10-15T18:17:33.753Z,Category1,755.74,470.80,"Description with some text content 0.38979516246761226"
685516,User_eoqvzq,usero5a2gb@example.com,23,4.60,false,2025-10-15T18:17:33.753Z,Category1,497.28,122.62,"Description with some text content 0.1163328431601458"
858611,User_38jbz,userzb6ykl@example.com,67,68.37,false,2025-10-15T18:17:33.753Z,Category0,399.84,830.63,"Description with some text content 0.9252927173646013"
20510,User_qi784h,userqyxf4s@example.com,64,18.50,false,2025-10-15T18:17:33.753Z,Category5,410.97,859.35,"Description with some text content 0.5174098003212965"
501438,User_gdwu8,usere5xgdn@example.com,86,52.33,false,2025-10-15T18:17:33.753Z,Category9,711.36,931.19,"Description with some text content 0.866298199442164"
266386,User_dl8uf,userfrgb9@example.com,89,38.70,false,2025-10-15T18:17:33.753Z,Category7,48.79,693.92,"Description with some text content 0.504375552814921"
600173,User_3ec6st,userflmzn@example.com,56,43.95,false,2025-10-15T18:17:33.753Z,Category6,802.18,761.20,"Description with some text content 0.1618587233120835"
474994,User_7b53zu,user1jhpt@example.com,90,74.38,false,2025-10-15T18:17:33.753Z,Category6,515.59,496.13,"Description with some text content 0.7659466010746215"
837525,User_5rjaj,user9pnp1g@example.com,75,11.32,true,2025-10-15T18:17:33.753Z,Category2,183.79,29.85,"Description with some text content 0.9793089634304738"
606706,User_3lgblg,userh42eho@example.com,63,90.13,true,2025-10-15T18:17:33.753Z,Category6,37.85,75.06,"Description with some text content 0.7709719146533655"
350652,User_06cwzl,userrkmpb@example.com,83,5.56,false,2025-10-15T18:17:33.753Z,Category3,819.49,500.58,"Description with some text content 0.04447603665407507"
851169,User_lflcc,useraoq79k@example.com,42,53.73,false,2025-10-15T18:17:33.753Z,Category9,44.27,576.48,"Description with some text content 0.4248350007852545"
781857,User_63mqsgd,user0kt9lb@example.com,20,54.80,true,2025-10-15T18:17:33.753Z,Category5,501.54,757.25,"Description with some text content 0.638194804519827"
754004,User_1jsg29,userxza28h@example.com,35,95.19,false,2025-10-15T18:17:33.753Z,Category0,423.55,792.24,"Description with some text content 0.8608610530472423"
960234,User_qjwrs8,uservpsawm@example.com,37,92.11,true,2025-10-15T18:17:33.753Z,Category9,504.30,817.38,"Description with some text content 0.5620872088118912"
918889,User_2vpsol,userq1xhsq@example.com,63,76.44,true,2025-10-15T18:17:33.753Z,Category5,123.96,285.46,"Description with some text content 0.4118902014606204"
966397,User_ehagq2,usernf0y0h@example.com,61,80.57,false,2025-10-15T18:17:33.753Z,Category8,763.99,920.45,"Description with some text content 0.34502637901650546"
780129,User_z5f8z,usert305q@example.com,24,92.09,false,2025-10-15T18:17:33.753Z,Category5,168.15,760.29,"Description with some text content 0.16356224417310217"
744036,User_vr2ys,userkp2j2t@example.com,21,80.14,false,2025-10-15T18:17:33.753Z,Category7,144.42,523.45,"Description with some text content 0.0764296138190006"
157844,User_ns0o0f,usere0a9b9@example.com,21,68.21,true,2025-10-15T18:17:33.753Z,Category6,581.90,829.06,"Description with some text content 0.9167754008928761"
650644,User_xdekbo,user2uzz9c@example.com,78,70.80,true,2025-10-15T18:17:33.753Z,Category6,117.20,819.68,"Description with some text content 0.08602412593332232"
471257,User_6w9em8,userlzq79@example.com,50,34.98,true,2025-10-15T18:17:33.753Z,Category6,567.89,800.02,"Description with some text content 0.9427703765021935"
49437,User_ouzgs2,user8h928@example.com,20,87.30,true,2025-10-15T18:17:33.753Z,Category2,286.59,817.43,"Description with some text content 0.5297223007992586"
